function,swarmsize,dim,maxiter,w,c1,c2,duration,best_iter,best_val,best_pos
quadratic,100,5,500,0.60,1.70,1.00,0.010654,500,2.66421e-80,"-9.88943e-41;5.68717e-41;-9.63987e-41;-6.29973e-41;1.91371e-41"
quadratic,100,5,500,0.60,1.70,1.30,0.007249,500,4.89043e-71,"2.5927e-36;-1.93062e-36;-2.91064e-36;2.66645e-37;-5.46919e-36"
quadratic,100,5,500,0.60,1.70,1.50,0.010821,500,4.02424e-63,"-1.63683e-32;-4.32071e-32;-2.97115e-32;-2.81087e-32;1.47171e-32"
quadratic,100,5,500,0.60,1.70,1.70,0.008999,499,9.72374e-56,"-7.86937e-29;-7.64793e-29;1.53045e-29;5.36484e-29;2.86502e-28"
quadratic,100,5,500,0.60,1.70,2.00,0.009211,499,6.50948e-45,"-3.66481e-23;2.34599e-23;2.87202e-23;-9.15287e-24;-6.08884e-23"
quadratic,100,5,500,0.60,2.00,1.00,0.011868,500,9.28776e-73,"2.57915e-37;-8.16647e-37;-2.87751e-37;-3.77337e-38;-3.33345e-37"
quadratic,100,5,500,0.60,2.00,1.30,0.011864,499,1.40529e-59,"-1.27304e-30;-1.99164e-30;-1.65711e-30;-2.16496e-30;-1.01614e-30"
quadratic,100,5,500,0.60,2.00,1.50,0.005292,500,1.01567e-54,"-8.34102e-29;-2.15667e-28;3.03771e-28;-7.44639e-28;-5.61634e-28"
quadratic,100,5,500,0.60,2.00,1.70,0.003981,499,3.41137e-48,"3.53754e-25;-9.08651e-25;-9.35836e-25;-9.55453e-25;8.19697e-25"
quadratic,100,5,500,0.60,2.00,2.00,0.006525,498,2.28502e-32,"3.82666e-17;-5.75195e-17;-7.18211e-18;4.07605e-17;1.27923e-16"
quadratic,100,5,500,0.80,1.00,1.00,0.004539,496,5.57462e-39,"-2.12078e-20;3.89123e-20;2.04622e-20;5.64327e-20;-2.70738e-21"
quadratic,100,5,500,0.80,1.00,1.30,0.004509,492,1.47943e-31,"-1.10514e-17;-2.65522e-16;1.98547e-16;-1.55727e-16;1.16819e-16"
quadratic,100,5,500,0.80,1.00,1.50,0.006389,498,2.19194e-29,"6.54873e-16;-4.2403e-15;4.15277e-16;3.92838e-16;1.78426e-15"
quadratic,100,5,500,0.80,1.00,1.70,0.003556,499,2.02203e-24,"1.00279e-12;-4.17377e-13;3.31461e-13;8.04206e-13;-2.92615e-13"
quadratic,100,5,500,0.80,1.00,2.00,0.004186,500,1.06974e-18,"-5.34927e-10;4.43714e-10;-5.52089e-10;4.22776e-10;3.21196e-10"
quadratic,100,5,500,0.80,1.30,1.00,0.003458,493,7.21405e-35,"1.18776e-18;3.3067e-18;8.9328e-19;6.35617e-18;4.31238e-18"
quadratic,100,5,500,0.80,1.30,1.30,0.009995,498,6.42842e-29,"-1.26609e-15;2.65622e-15;3.46675e-16;-7.35933e-15;-1.16007e-15"
quadratic,100,5,500,0.80,1.30,1.50,0.009562,496,1.14631e-24,"6.76123e-13;2.50095e-13;1.0229e-15;-2.94075e-13;7.34944e-13"
quadratic,100,5,500,0.80,1.30,1.70,0.008714,496,1.8147e-21,"1.24153e-11;5.36527e-12;6.31196e-12;-2.94515e-11;2.69174e-11"
quadratic,100,5,500,0.80,1.30,2.00,0.009464,495,2.87092e-15,"-1.98345e-08;-3.29345e-08;3.24738e-08;-1.83679e-08;9.49442e-10"
quadratic,100,5,500,0.80,1.50,1.00,0.009251,500,2.0044e-32,"8.86845e-17;1.01389e-16;1.83719e-17;3.28127e-17;-2.20266e-17"
quadratic,100,5,500,0.80,1.50,1.30,0.009289,497,7.04259e-25,"3.72075e-14;7.16467e-13;-3.07433e-13;-2.40909e-13;1.92349e-13"
quadratic,100,5,500,0.80,1.50,1.50,0.004285,495,8.09139e-22,"2.31339e-11;4.99042e-12;-1.30443e-11;-8.05608e-12;3.74202e-12"
quadratic,100,5,500,0.80,1.50,1.70,0.004215,494,1.06664e-18,"-5.37476e-10;-5.58485e-10;2.5307e-10;-5.65927e-10;2.85543e-10"
quadratic,100,5,500,0.80,1.50,2.00,0.004751,497,8.70404e-12,"-1.58119e-06;1.8964e-06;2.26258e-07;1.49025e-06;5.79219e-07"
quadratic,100,5,500,0.80,1.70,1.00,0.005245,498,1.23547e-27,"4.88219e-15;1.63715e-14;-2.18268e-14;4.91835e-15;2.10478e-14"
quadratic,100,5,500,0.80,1.70,1.30,0.004297,498,1.92145e-21,"3.57057e-11;-4.89767e-12;9.86971e-12;1.66728e-11;-1.57217e-11"
quadratic,100,5,500,0.80,1.70,1.50,0.003426,500,1.11407e-18,"6.06115e-10;-5.12205e-11;3.48955e-10;5.74776e-10;-5.40306e-10"
quadratic,100,5,500,0.80,1.70,1.70,0.006881,500,4.86638e-14,"-1.93441e-07;4.68648e-09;4.11561e-08;4.26003e-08;8.78273e-08"
quadratic,100,5,500,0.80,1.70,2.00,0.004771,451,1.09049e-09,"6.04691e-06;3.20512e-05;-3.32565e-06;-5.90542e-07;3.90389e-06"
quadratic,100,5,500,0.80,2.00,1.00,0.004148,500,2.34209e-20,"5.13186e-11;4.49094e-11;1.4489e-11;-1.35839e-10;-1.04105e-11"
quadratic,100,5,500,0.80,2.00,1.30,0.008767,500,1.39431e-14,"-1.09782e-08;-7.1391e-09;-2.25598e-09;-1.1725e-07;4.3532e-09"
quadratic,100,5,500,0.80,2.00,1.50,0.003621,495,2.29511e-12,"6.45774e-07;-1.1672e-06;-2.11444e-07;2.56462e-07;-6.36589e-07"
quadratic,100,5,500,0.80,2.00,1.70,0.003714,484,8.93392e-10,"-5.56471e-06;-1.36853e-05;2.34456e-06;2.51137e-05;-6.24035e-06"
quadratic,100,5,500,0.80,2.00,2.00,0.006026,500,2.92235e-05,"0.00424268;0.000211633;0.000307911;0.00326649;0.000643099"
quadratic,100,5,500,1.00,1.00,1.00,0.004126,43,0.134598,"0.229499;0.119342;0.138272;0.202346;0.0873108"
quadratic,100,5,500,1.00,1.00,1.30,0.003693,188,0.187436,"-0.0550754;-0.0357322;0.409996;-0.00019405;0.122592"
quadratic,100,5,500,1.00,1.00,1.50,0.004561,377,0.408389,"0.0872326;-0.412587;-0.458777;0.0236597;-0.139698"
quadratic,100,5,500,1.00,1.00,1.70,0.007753,376,0.379115,"0.193826;-0.452712;0.121683;-0.200998;-0.285291"
quadratic,100,5,500,1.00,1.00,2.00,0.003979,445,0.260243,"-0.342424;-0.0785382;-0.107007;0.0230002;0.353328"
quadratic,100,5,500,1.00,1.30,1.00,0.004699,61,0.186719,"0.055141;-0.0187874;0.273514;0.0421866;-0.326704"
quadratic,100,5,500,1.00,1.30,1.30,0.006463,222,0.439041,"-0.0633072;-0.0892839;0.466056;0.0368535;-0.456613"
quadratic,100,5,500,1.00,1.30,1.50,0.004778,23,0.103786,"-0.204961;-0.0082963;0.00535684;-0.0248694;-0.247104"
quadratic,100,5,500,1.00,1.30,1.70,0.003640,408,0.68579,"-0.620698;0.391477;-0.00701528;-0.195342;0.330246"
quadratic,100,5,500,1.00,1.30,2.00,0.006080,101,0.706559,"-0.221263;0.093109;0.305625;-0.33941;0.663571"
quadratic,100,5,500,1.00,1.50,1.00,0.004987,98,0.295245,"0.473924;-0.108876;-0.100363;-0.174328;0.135367"
quadratic,100,5,500,1.00,1.50,1.30,0.003681,442,0.387205,"-0.180693;-0.441966;0.274639;0.287101;0.0369735"
quadratic,100,5,500,1.00,1.50,1.50,0.006303,7,0.730064,"-0.0122418;-0.288567;-0.594517;-0.0339779;0.540405"
quadratic,100,5,500,1.00,1.50,1.70,0.004512,84,0.192814,"0.35047;-0.0529724;-0.151803;0.21008;0.000512079"
quadratic,100,5,500,1.00,1.50,2.00,0.003716,45,0.842444,"-0.65327;-0.024636;0.0126283;-0.332862;0.55147"
quadratic,100,5,500,1.00,1.70,1.00,0.004416,197,0.613968,"-0.0963929;-0.211538;-0.277131;0.240625;0.652093"
quadratic,100,5,500,1.00,1.70,1.30,0.007148,3,0.347426,"-0.0547335;0.209351;-0.334852;-0.422499;-0.0998559"
quadratic,100,5,500,1.00,1.70,1.50,0.004495,182,0.531712,"0.213503;0.560889;-0.301857;-0.13475;-0.249513"
quadratic,100,5,500,1.00,1.70,1.70,0.003675,264,0.150044,"0.155835;-0.00987434;-0.290454;-0.133639;-0.153098"
quadratic,100,5,500,1.00,1.70,2.00,0.005771,65,0.396181,"0.513235;0.0878623;-0.0937847;-0.234499;-0.247519"
quadratic,100,5,500,1.00,2.00,1.00,0.004426,8,0.596816,"0.451108;-0.225874;-0.257459;-0.206027;-0.483287"
quadratic,100,5,500,1.00,2.00,1.30,0.003665,415,0.363152,"0.11221;0.287995;0.371777;0.302724;0.194318"
quadratic,100,5,500,1.00,2.00,1.50,0.003986,62,0.561516,"0.127644;0.167412;0.438127;-0.534513;0.198839"
quadratic,100,5,500,1.00,2.00,1.70,0.005478,45,0.666653,"0.410411;-0.302143;-0.307911;-0.327931;-0.452303"
quadratic,100,5,500,1.00,2.00,2.00,0.004769,16,0.927365,"-0.485216;-0.440431;0.466709;-0.109074;-0.517915"
quadratic,100,5,1000,0.40,1.00,1.00,0.010570,999,6.28334e-315,"6.04602e-158;-2.3463e-158;-3.54063e-158;2.4027e-158;-1.56998e-158"
quadratic,100,5,1000,0.40,1.00,1.30,0.010427,1000,3.53405e-292,"1.37803e-147;2.69796e-148;1.26447e-146;4.09564e-147;1.322e-146"
quadratic,100,5,1000,0.40,1.00,1.50,0.008907,1000,6.98086e-270,"1.07464e-135;2.98274e-136;-1.62297e-135;-8.66981e-136;1.53341e-135"
quadratic,100,5,1000,0.40,1.00,1.70,0.007363,1000,2.83113e-248,"-1.29148e-125;-1.2698e-124;1.76041e-125;1.08142e-124;-4.00397e-126"
quadratic,100,5,1000,0.40,1.00,2.00,0.008327,1000,1.31367e-221,"-1.79198e-111;-2.40298e-111;1.52606e-111;-1.58413e-112;-1.34062e-111"
quadratic,100,5,1000,0.40,1.30,1.00,0.007461,1000,4.78787e-309,"-1.8597e-155;7.30057e-156;4.78552e-155;-7.59299e-157;-4.58043e-155"
quadratic,100,5,1000,0.40,1.30,1.30,0.008214,1000,4.08153e-277,"-2.81563e-139;5.0884e-140;3.55261e-139;2.69248e-139;-3.57185e-139"
quadratic,100,5,1000,0.40,1.30,1.50,0.007460,1000,2.11361e-260,"5.59186e-131;1.55055e-131;-3.13653e-131;-7.19367e-133;-1.29555e-130"
quadratic,100,5,1000,0.40,1.30,1.70,0.008575,1000,1.01368e-234,"4.36121e-118;-4.1481e-119;7.69946e-118;3.89036e-118;2.78556e-118"
quadratic,100,5,1000,0.40,1.30,2.00,0.007752,998,5.6942e-204,"-2.28614e-103;9.94808e-103;-5.35459e-104;-1.56149e-102;1.487e-102"
quadratic,100,5,1000,0.40,1.50,1.00,0.009381,1000,2.90225e-299,"-3.59263e-150;3.0173e-150;-1.42343e-150;-2.15262e-151;-2.22238e-150"
quadratic,100,5,1000,0.40,1.50,1.30,0.009741,1000,1.56605e-271,"-8.24451e-137;-4.2393e-137;-2.96516e-136;2.1961e-136;-1.08904e-136"
quadratic,100,5,1000,0.40,1.50,1.50,0.009562,1000,2.6191e-249,"2.42147e-125;5.34333e-127;-1.2983e-126;4.38718e-125;1.02978e-125"
quadratic,100,5,1000,0.40,1.50,1.70,0.008610,1000,3.05835e-228,"2.64946e-115;1.94538e-115;-7.61233e-115;-1.26694e-114;-8.7504e-115"
quadratic,100,5,1000,0.40,1.50,2.00,0.012081,1000,2.49907e-187,"-6.63573e-95;-1.86147e-94;-4.15601e-94;4.68777e-96;1.95211e-94"
quadratic,100,5,1000,0.40,1.70,1.00,0.009437,1000,4.91497e-290,"1.07213e-145;8.50487e-146;1.46338e-145;-8.64483e-146;3.91629e-146"
quadratic,100,5,1000,0.40,1.70,1.30,0.008030,1000,1.4635e-258,"-1.32455e-130;-1.46173e-130;-1.04486e-129;2.15771e-130;5.35071e-130"
quadratic,100,5,1000,0.40,1.70,1.50,0.010225,999,1.34866e-238,"8.17168e-121;-9.85957e-120;-5.81389e-120;1.54394e-120;-8.9546e-121"
quadratic,100,5,1000,0.40,1.70,1.70,0.007358,1000,1.15647e-216,"-3.51104e-109;4.66422e-109;8.56867e-109;-2.84932e-109;1.53239e-110"
quadratic,100,5,1000,0.40,1.70,2.00,0.009132,1000,7.84719e-180,"-7.20298e-92;2.31713e-90;-5.82241e-92;-1.54266e-90;-2.99544e-91"
quadratic,100,5,1000,0.40,2.00,1.00,0.007177,1000,7.3263e-275,"2.65227e-138;-6.83828e-138;3.09242e-139;-1.78887e-138;4.02129e-138"
quadratic,100,5,1000,0.40,2.00,1.30,0.008731,1000,2.89555e-239,"-1.55261e-120;2.4389e-122;3.02982e-120;-3.60622e-120;2.08799e-120"
quadratic,100,5,1000,0.40,2.00,1.50,0.008001,1000,5.59219e-215,"-1.24654e-109;9.56917e-110;-5.08111e-108;5.48346e-108;1.06119e-109"
quadratic,100,5,1000,0.40,2.00,1.70,0.010925,1000,1.36038e-193,"1.2379e-97;7.60235e-98;-2.9747e-97;-1.47842e-97;6.77431e-98"
quadratic,100,5,1000,0.40,2.00,2.00,0.007144,1000,2.73531e-142,"-7.10292e-72;-1.23984e-71;-3.75754e-72;7.11007e-72;2.16463e-72"
quadratic,100,5,1000,0.50,1.00,1.00,0.009430,999,7.61024e-251,"5.34634e-126;3.15281e-126;-7.42123e-127;2.06543e-127;-6.08156e-126"
quadratic,100,5,1000,0.50,1.00,1.30,0.007308,999,3.18125e-232,"1.15413e-116;-1.26289e-116;-4.50182e-117;-1.00426e-117;2.03935e-117"
quadratic,100,5,1000,0.50,1.00,1.50,0.008694,1000,1.30741e-213,"4.12392e-108;2.08453e-107;7.3245e-108;-1.8932e-107;2.10667e-107"
quadratic,100,5,1000,0.50,1.00,1.70,0.006967,1000,1.29445e-197,"2.35856e-99;-6.60573e-101;4.20716e-100;1.56964e-99;2.17637e-99"
quadratic,100,5,1000,0.50,1.00,2.00,0.010347,1000,3.94368e-174,"-3.40599e-88;4.44252e-88;-8.71149e-88;1.29588e-87;-1.09184e-87"
quadratic,100,5,1000,0.50,1.30,1.00,0.007194,1000,7.08972e-242,"2.05983e-121;8.99132e-123;8.97692e-122;1.03427e-121;9.81424e-122"
quadratic,100,5,1000,0.50,1.30,1.30,0.009915,999,4.91372e-218,"-1.04946e-109;-7.085e-110;6.62196e-110;6.04708e-110;-1.5831e-109"
quadratic,100,5,1000,0.50,1.30,1.50,0.007299,1000,1.10709e-200,"-1.15032e-101;-5.56776e-101;6.69333e-101;-2.95946e-101;4.98265e-101"
quadratic,100,5,1000,0.50,1.30,1.70,0.014758,1000,2.94048e-185,"5.19021e-94;2.58919e-93;2.53253e-93;-7.04484e-94;3.93974e-93"
quadratic,100,5,1000,0.50,1.30,2.00,0.009457,1000,1.31274e-157,"-1.11276e-79;1.23154e-79;1.47908e-79;2.74213e-79;8.15767e-80"
quadratic,100,5,1000,0.50,1.50,1.00,0.007179,1000,8.3033e-232,"-1.01107e-116;1.48641e-117;1.36429e-116;2.19184e-116;7.70392e-117"
quadratic,100,5,1000,0.50,1.50,1.30,0.008685,996,8.23152e-207,"-3.4118e-105;3.50209e-104;4.72587e-104;5.31112e-104;-4.40368e-104"
quadratic,100,5,1000,0.50,1.50,1.50,0.007034,1000,3.36829e-191,"-4.69369e-98;-4.83059e-96;2.2099e-96;-2.01882e-96;-1.17767e-96"
quadratic,100,5,1000,0.50,1.50,1.70,0.007699,1000,1.23109e-171,"-8.30213e-89;-1.38728e-86;2.10316e-86;-1.47449e-86;-1.94651e-86"
quadratic,100,5,1000,0.50,1.50,2.00,0.006887,999,8.9422e-145,"-1.75594e-73;-4.10537e-73;7.13392e-73;2.63777e-73;3.41085e-73"
quadratic,100,5,1000,0.50,1.70,1.00,0.007553,1000,6.13044e-220,"-6.58616e-111;2.19007e-110;-9.1188e-111;2.02169e-111;1.66982e-111"
quadratic,100,5,1000,0.50,1.70,1.30,0.007057,999,6.56338e-195,"-1.2254e-98;-3.27272e-98;-4.74954e-98;4.48793e-98;3.27442e-98"
quadratic,100,5,1000,0.50,1.70,1.50,0.007991,1000,1.08719e-175,"-1.5931e-90;6.36858e-89;1.73427e-88;-2.68024e-88;5.24074e-89"
quadratic,100,5,1000,0.50,1.70,1.70,0.007246,1000,5.42117e-159,"2.57722e-80;3.36095e-80;4.593e-81;-5.01083e-80;-3.30973e-80"
quadratic,100,5,1000,0.50,1.70,2.00,0.007377,1000,2.63804e-128,"7.39726e-65;-5.75084e-65;-1.14331e-64;2.86502e-65;-6.09001e-65"
quadratic,100,5,1000,0.50,2.00,1.00,0.007666,1000,7.15129e-203,"-4.6855e-102;-3.83786e-103;1.20327e-102;-6.78138e-102;1.40598e-102"
quadratic,100,5,1000,0.50,2.00,1.30,0.007152,1000,9.00519e-172,"6.92667e-87;1.61745e-86;1.79116e-86;-1.56425e-86;-5.04103e-87"
quadratic,100,5,1000,0.50,2.00,1.50,0.008343,999,5.76741e-156,"-4.92154e-79;-2.1647e-78;6.02486e-80;-7.47104e-79;5.26749e-79"
quadratic,100,5,1000,0.50,2.00,1.70,0.007053,1000,2.06784e-135,"-4.95646e-69;-2.07015e-68;-1.38266e-68;-1.94873e-68;-3.23078e-68"
quadratic,100,5,1000,0.50,2.00,2.00,0.007344,999,8.84385e-102,"-1.82751e-51;-8.8344e-52;1.1268e-51;-1.08789e-51;-1.50679e-51"
quadratic,100,5,1000,0.60,1.00,1.00,0.007000,1000,1.40885e-189,"5.61117e-96;1.76711e-95;-2.19398e-95;1.72391e-95;1.69279e-95"
quadratic,100,5,1000,0.60,1.00,1.30,0.009134,999,5.21448e-172,"-1.3999e-86;-1.28237e-86;1.62974e-88;-7.46441e-87;1.02608e-86"
quadratic,100,5,1000,0.60,1.00,1.50,0.007051,997,2.73504e-158,"1.17301e-79;-1.83314e-80;4.12292e-80;-4.70582e-80;-9.66469e-80"
quadratic,100,5,1000,0.60,1.00,1.70,0.007511,999,9.45284e-145,"-2.73229e-73;4.41676e-73;6.57117e-73;-1.36445e-73;4.74482e-73"
quadratic,100,5,1000,0.60,1.00,2.00,0.007345,1000,3.23344e-125,"-4.6464e-63;2.86202e-63;1.22566e-64;-6.44346e-64;-1.45742e-63"
quadratic,100,5,1000,0.60,1.30,1.00,0.007176,999,2.75465e-181,"-6.96014e-92;2.00737e-91;8.66411e-92;-3.37535e-91;3.29982e-91"
quadratic,100,5,1000,0.60,1.30,1.30,0.007373,1000,2.64405e-160,"2.23762e-81;8.70175e-81;1.12199e-80;2.62829e-81;-7.13331e-81"
quadratic,100,5,1000,0.60,1.30,1.50,0.007066,998,2.03836e-147,"1.79737e-75;1.78904e-74;-3.46521e-74;-5.44838e-75;-2.2014e-74"
quadratic,100,5,1000,0.60,1.30,1.70,0.007537,1000,1.70572e-134,"-1.07351e-67;-5.58804e-68;-1.54369e-68;-4.58572e-68;-8.31597e-69"
quadratic,100,5,1000,0.60,1.30,2.00,0.007102,1000,3.99818e-111,"2.84923e-56;-1.28962e-57;-3.09108e-56;6.38405e-57;4.67811e-56"
quadratic,100,5,1000,0.60,1.50,1.00,0.008096,1000,7.66329e-171,"-2.3609e-86;-3.93291e-86;-1.87338e-86;-6.89153e-86;2.14207e-86"
quadratic,100,5,1000,0.60,1.50,1.30,0.007550,998,1.14843e-151,"1.70771e-76;1.88981e-78;7.67585e-77;-1.21761e-76;-2.54871e-76"
quadratic,100,5,1000,0.60,1.50,1.50,0.009051,1000,4.91638e-137,"-3.39702e-69;2.11537e-70;-1.09802e-69;5.07105e-69;-3.26467e-69"
quadratic,100,5,1000,0.60,1.50,1.70,0.006931,1000,2.23029e-123,"1.16113e-62;-3.14037e-62;3.0575e-62;1.25764e-62;4.03459e-63"
quadratic,100,5,1000,0.60,1.50,2.00,0.007880,998,1.97685e-102,"1.2347e-51;4.44265e-52;-4.21869e-52;2.64151e-52;8.5175e-53"
quadratic,100,5,1000,0.60,1.70,1.00,0.007261,1000,3.05243e-160,"-3.84767e-81;-7.58533e-81;2.15201e-81;-1.51002e-80;-5.02886e-82"
quadratic,100,5,1000,0.60,1.70,1.30,0.007706,999,1.71486e-140,"-8.57925e-71;-9.77204e-72;-5.92656e-71;4.39561e-71;6.51787e-71"
quadratic,100,5,1000,0.60,1.70,1.50,0.007071,1000,4.22726e-126,"5.63919e-64;9.79587e-64;1.04884e-63;6.10768e-64;1.21514e-63"
quadratic,100,5,1000,0.60,1.70,1.70,0.007213,998,5.07117e-112,"-5.05861e-58;1.48054e-57;1.41443e-56;-5.03143e-57;-1.6712e-56"
quadratic,100,5,1000,0.60,1.70,2.00,0.007460,997,4.58396e-88,"2.00362e-44;3.4773e-45;-8.85085e-46;-2.75597e-45;6.03953e-45"
quadratic,100,5,1000,0.60,2.00,1.00,0.007121,998,9.40672e-141,"6.95792e-71;7.55415e-72;2.5364e-71;-9.73713e-72;6.14023e-71"
quadratic,100,5,1000,0.60,2.00,1.30,0.008477,1000,8.05195e-119,"-5.07535e-60;-8.17801e-61;-6.03059e-60;4.17875e-60;5.11477e-61"
quadratic,100,5,1000,0.
